4.897959183673469497e+00
5.775510204081633070e+00
4.081632653061224580e+00
3.326530612244897878e+00
2.571428571428571619e+00
2.214285714285714413e+00
1.857142857142857206e+00
1.816326530612244916e+00
1.551020408163265252e+00
1.306122448979591733e+00
2.639455782312925880e+00
3.972789115646257585e+00
5.306122448979591510e+00
3.306122448979591955e+00
1.306122448979591733e+00
6.530612244897958663e-01
3.877551020408163129e-01
-6.122448979591836593e-02
-4.081632653061224580e-01
-4.489795918367346927e-01
-2.653061224489796088e-01
1.020408163265306145e-01
4.693877551020408379e-01
6.530612244897958663e-01
7.346938775510204467e-01
4.897959183673469274e-01
5.306122448979592177e-01
1.714285714285714191e+00
8.979591836734693855e-01
8.163265306122448328e-02
-1.734693877551020391e-01
-4.285714285714285476e-01
-6.326530612244898322e-01
-8.571428571428570953e-01
-1.061224489795918435e+00
-9.183673469387755306e-01
-9.387755102040816757e-01
-1.122448979591836649e+00
-1.132653061224489832e+00
-1.142857142857142794e+00
-1.163265306122448939e+00
-1.102040816326530503e+00
-1.142857142857142794e+00
-1.081632653061224580e+00
-1.112244897959183687e+00
-1.142857142857142794e+00
-1.040816326530612290e+00
-1.040816326530612290e+00
-1.122448979591836649e+00
-9.795918367346938549e-01
-1.020408163265306145e+00
-1.061224489795918435e+00
-1.020408163265306145e+00
-9.795918367346938549e-01
-1.061224489795918435e+00
-1.122448979591836649e+00
2.653061224489796088e-01
4.183673469387755084e+00
2.734693877551020336e+00
3.775510204081632626e+00
4.938775510204081343e+00
5.387755102040816091e+00
6.163265306122449161e+00
5.265306122448979664e+00
6.081632653061224580e+00
4.510204081632653406e+00
3.959183673469387710e+00
4.462585034013605068e+00
4.965986394557823758e+00
5.469387755102040671e+00
5.918367346938775420e+00
6.367346938775510168e+00
8.959183673469388154e+00
8.448979591836733860e+00
8.183673469387755972e+00
7.469387755102040671e+00
6.938775510204081343e+00
6.571428571428571175e+00
6.204081632653061007e+00
5.816326530612244916e+00
5.387755102040816091e+00
4.734693877551020336e+00
4.081632653061224580e+00
3.877551020408163129e+00
3.530612244897959329e+00
3.122448979591836871e+00
2.714285714285714413e+00
2.387755102040816535e+00
1.979591836734693855e+00
1.877551020408163351e+00
1.775510204081632626e+00
2.163265306122449161e+00
2.183673469387755084e+00
2.367346938775510168e+00
2.530612244897959329e+00
2.591836734693877542e+00
2.367346938775510168e+00
2.428571428571428381e+00
2.489795918367347038e+00
2.693877551020408045e+00
2.530612244897959329e+00
2.469387755102040671e+00
2.469387755102040671e+00
2.428571428571428381e+00
2.244897959183673297e+00
2.163265306122449161e+00
2.081632653061224580e+00
2.061224489795918213e+00
1.918367346938775420e+00
1.938775510204081565e+00
1.959183673469387710e+00
1.816326530612244916e+00
1.775510204081632626e+00
1.836734693877551061e+00
1.959183673469387710e+00
1.897959183673469497e+00
1.918367346938775420e+00
2.020408163265305923e+00
1.897959183673469497e+00
1.959183673469387710e+00
1.857142857142857206e+00
1.734693877551020336e+00
1.693877551020408267e+00
